label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,138.46585441884943,75.81685781478882,62.6489966040606,-33.723935206599776,0.28869670571694966,joinquant_like,
valid,63.50247396350635,-5.4912269115448,68.99370087505115,-17.60205220516188,1.239998449997898,joinquant_like,
holdout,-4.56578763043598,1.634371280670166,-6.200158911106146,-18.994534560659872,-0.20790165703133465,joinquant_like,
test_2025,-4.988297894424831,17.663168907165527,-22.65146680159036,-27.350188354936865,-1.0888809344722554,joinquant_like,
