label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,103.08928412633938,75.81685781478882,27.272426311550557,-26.922780961811522,0.14790854043847285,joinquant_like,
valid,18.5481173343633,-5.4912269115448,24.0393442459081,-29.32369636836136,0.5734889239417885,joinquant_like,
holdout,20.109283192919225,1.634371280670166,18.47491191224906,-7.613522303764109,0.8636872405905944,joinquant_like,
test_2025,33.33706465380444,17.663168907165527,15.67389574663891,-6.630648615713463,1.2857044842127552,joinquant_like,
