label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,83.13668066186715,75.81685781478882,7.319822847078328,-26.792185772145373,0.05452415667429457,joinquant_like,
valid,5.009549993908169,-5.4912269115448,10.50077690545297,-47.8764490129127,0.18676245453363582,joinquant_like,
holdout,22.920592105803195,1.634371280670166,21.28622082513303,-18.7129365912853,0.6842067405998883,joinquant_like,
test_2025,3.158941452453079,17.663168907165527,-14.50422745471245,-20.864354678190423,-1.007866402501956,joinquant_like,
