label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,105.66871940477407,75.81685781478882,29.85186158998525,-28.67717499144511,0.11695249858509417,joinquant_like,
valid,61.09581980710583,-5.4912269115448,66.58704671865064,-23.00291383128199,1.1927197855050877,joinquant_like,
holdout,2.569299277930459,1.634371280670166,0.9349279972602931,-12.474783350754382,0.0870913000181955,joinquant_like,
test_2025,-4.068044172421736,17.663168907165527,-21.731213079587263,-28.804544885155046,-1.0666780450034807,joinquant_like,
