label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,153.16238766990824,75.81685781478882,77.34552985511942,-28.099852392673206,0.39169202829564126,joinquant_like,
valid,72.49824315319717,-5.4912269115448,77.98947006474197,-17.665997259688414,1.3177223840411567,joinquant_like,
holdout,8.505853848366796,1.634371280670166,6.87148256769663,-10.501613837878821,0.30041392533196115,joinquant_like,
test_2025,-6.004711214572433,17.663168907165527,-23.667880121737962,-32.67643099562946,-1.238738645979994,joinquant_like,
