label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,114.4941289718914,75.81685781478882,38.67727115710258,-27.83482699856288,0.24411141190451496,joinquant_like,
valid,5.176526778579582,-5.4912269115448,10.667753690124382,-42.81001907058452,0.2320320995300639,joinquant_like,
holdout,9.000170481160573,1.634371280670166,7.365799200490408,-13.5536644681998,0.31586290735043665,joinquant_like,
test_2025,14.461718719718263,17.663168907165527,-3.2014501874472634,-20.235318683600767,-0.22453504795857654,joinquant_like,
