label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,170.9700254960837,75.81685781478882,95.15316768129489,-26.123542821342717,0.4629905925879194,joinquant_like,
valid,78.1927963306354,-5.4912269115448,83.6840232421802,-17.4479691508173,1.4654737497862986,joinquant_like,
holdout,-2.4614130981187032,1.634371280670166,-4.095784378788869,-14.990787294944251,-0.11305463560492282,joinquant_like,
test_2025,-6.453201195269164,17.663168907165527,-24.116370102434693,-30.406955447902806,-1.160225431024716,joinquant_like,
