label,TotalReturn%,BenchReturn%,ExcessReturn%,MaxDD%,IR,Backtest,CrossCheck
train,79.78538539372396,75.81685781478882,3.9685275789351326,-40.39878517179773,0.01906449990427029,joinquant_like,
valid,47.06395904766729,-5.4912269115448,52.55518595921209,-22.689884106457814,0.7841476935224143,joinquant_like,
holdout,1.4485422221824917,1.634371280670166,-0.18582905848767428,-11.541280169199197,-0.008084952854308493,joinquant_like,
test_2025,2.915753080014949,17.663168907165527,-14.74741582715058,-19.032111591706524,-1.3146991780683466,joinquant_like,
